id,establishment_name,establishment_id,ein,company_name,street_address,city,state,zip_code,naics_code,naics_year,industry_description,establishment_type,size,annual_average_employees,total_hours_worked,no_injuries_illnesses,total_deaths,total_dafw_cases,total_djtr_cases,total_other_cases,total_dafw_days,total_djtr_days,total_injuries,total_skin_disorders,total_respiratory_conditions,total_poisonings,total_hearing_loss,total_other_illnesses,change_reason,created_timestamp,year_filing_for
10616,SYNTHETIC SITE 01615,101615,,SYNTHETIC COMPANY 01615,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,99,199487,1,0,2,1,2,14,4,5,0,0,0,0,0,,1/1/2025,2024
10617,SYNTHETIC SITE 01616,101616,,SYNTHETIC COMPANY 01616,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,12,15902,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10618,SYNTHETIC SITE 01617,101617,,SYNTHETIC COMPANY 01617,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,15,25331,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10619,SYNTHETIC SITE 01618,101618,,SYNTHETIC COMPANY 01618,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,150,232738,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10620,SYNTHETIC SITE 01619,101619,,SYNTHETIC COMPANY 01619,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,358,588846,1,0,7,6,10,49,24,23,0,0,0,0,0,,1/1/2025,2024
10621,SYNTHETIC SITE 01620,101620,,SYNTHETIC COMPANY 01620,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,77,120679,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10622,SYNTHETIC SITE 01621,101621,,SYNTHETIC COMPANY 01621,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,60,125894,1,0,1,1,0,7,4,2,0,0,0,0,0,,1/1/2025,2024
10623,SYNTHETIC SITE 01622,101622,,SYNTHETIC COMPANY 01622,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,107,231731,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10624,SYNTHETIC SITE 01623,101623,,SYNTHETIC COMPANY 01623,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,46,68833,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10625,SYNTHETIC SITE 01624,101624,,SYNTHETIC COMPANY 01624,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,336,441837,1,0,0,1,3,0,4,4,0,0,0,0,0,,1/1/2025,2024
10626,SYNTHETIC SITE 01625,101625,,SYNTHETIC COMPANY 01625,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,130,231998,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10627,SYNTHETIC SITE 01626,101626,,SYNTHETIC COMPANY 01626,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,45,84437,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10628,SYNTHETIC SITE 01627,101627,,SYNTHETIC COMPANY 01627,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,7,12982,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10629,SYNTHETIC SITE 01628,101628,,SYNTHETIC COMPANY 01628,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,26,46359,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10630,SYNTHETIC SITE 01629,101629,,SYNTHETIC COMPANY 01629,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,7,10903,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10631,SYNTHETIC SITE 01630,101630,,SYNTHETIC COMPANY 01630,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,24,29771,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10632,SYNTHETIC SITE 01631,101631,,SYNTHETIC COMPANY 01631,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,296,522887,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10633,SYNTHETIC SITE 01632,101632,,SYNTHETIC COMPANY 01632,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,35,68601,1,0,0,1,1,0,4,2,0,0,0,0,0,,1/1/2025,2024
10634,SYNTHETIC SITE 01633,101633,,SYNTHETIC COMPANY 01633,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,54,85815,1,0,0,1,2,0,4,3,0,0,0,0,0,,1/1/2025,2024
10635,SYNTHETIC SITE 01634,101634,,SYNTHETIC COMPANY 01634,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,20,32427,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10636,SYNTHETIC SITE 01635,101635,,SYNTHETIC COMPANY 01635,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,24,47995,1,0,1,1,0,7,4,2,0,0,0,0,0,,1/1/2025,2024
10637,SYNTHETIC SITE 01636,101636,,SYNTHETIC COMPANY 01636,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,454,839439,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10638,SYNTHETIC SITE 01637,101637,,SYNTHETIC COMPANY 01637,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,10,15921,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10639,SYNTHETIC SITE 01638,101638,,SYNTHETIC COMPANY 01638,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,6,13689,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10640,SYNTHETIC SITE 01639,101639,,SYNTHETIC COMPANY 01639,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,43,74510,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10641,SYNTHETIC SITE 01640,101640,,SYNTHETIC COMPANY 01640,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,443,1099464,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10642,SYNTHETIC SITE 01641,101641,,SYNTHETIC COMPANY 01641,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,122,174507,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10643,SYNTHETIC SITE 01642,101642,,SYNTHETIC COMPANY 01642,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,19,27162,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10644,SYNTHETIC SITE 01643,101643,,SYNTHETIC COMPANY 01643,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,2,3439,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10645,SYNTHETIC SITE 01644,101644,,SYNTHETIC COMPANY 01644,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,6,10579,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10646,SYNTHETIC SITE 01645,101645,,SYNTHETIC COMPANY 01645,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,10,23128,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10647,SYNTHETIC SITE 01646,101646,,SYNTHETIC COMPANY 01646,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,17,34824,1,0,1,1,0,7,4,2,0,0,0,0,0,,1/1/2025,2024
10648,SYNTHETIC SITE 01647,101647,,SYNTHETIC COMPANY 01647,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,999,2120913,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10649,SYNTHETIC SITE 01648,101648,,SYNTHETIC COMPANY 01648,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,286,571447,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10650,SYNTHETIC SITE 01649,101649,,SYNTHETIC COMPANY 01649,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,37,66700,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10651,SYNTHETIC SITE 01650,101650,,SYNTHETIC COMPANY 01650,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,30,55031,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10652,SYNTHETIC SITE 01651,101651,,SYNTHETIC COMPANY 01651,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,330,435931,1,0,2,0,2,14,0,4,0,0,0,0,0,,1/1/2025,2024
10653,SYNTHETIC SITE 01652,101652,,SYNTHETIC COMPANY 01652,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,62,79869,1,0,2,2,2,14,8,6,0,0,0,0,0,,1/1/2025,2024
10654,SYNTHETIC SITE 01653,101653,,SYNTHETIC COMPANY 01653,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,77,143042,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10655,SYNTHETIC SITE 01654,101654,,SYNTHETIC COMPANY 01654,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,40,63041,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10656,SYNTHETIC SITE 01655,101655,,SYNTHETIC COMPANY 01655,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,68,118002,1,0,1,0,3,7,0,4,0,0,0,0,0,,1/1/2025,2024
10657,SYNTHETIC SITE 01656,101656,,SYNTHETIC COMPANY 01656,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,88,186109,1,0,4,1,1,28,4,6,0,0,0,0,0,,1/1/2025,2024
10658,SYNTHETIC SITE 01657,101657,,SYNTHETIC COMPANY 01657,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,26,54197,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10659,SYNTHETIC SITE 01658,101658,,SYNTHETIC COMPANY 01658,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,332,662642,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10660,SYNTHETIC SITE 01659,101659,,SYNTHETIC COMPANY 01659,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,100,168676,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10661,SYNTHETIC SITE 01660,101660,,SYNTHETIC COMPANY 01660,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,14,25004,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10662,SYNTHETIC SITE 01661,101661,,SYNTHETIC COMPANY 01661,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,23,42708,1,0,1,0,2,7,0,3,0,0,0,0,0,,1/1/2025,2024
10663,SYNTHETIC SITE 01662,101662,,SYNTHETIC COMPANY 01662,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,82,150078,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10664,SYNTHETIC SITE 01663,101663,,SYNTHETIC COMPANY 01663,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,11,22033,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10665,SYNTHETIC SITE 01664,101664,,SYNTHETIC COMPANY 01664,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,30,57242,1,0,1,3,2,7,12,6,0,0,0,0,0,,1/1/2025,2024
10666,SYNTHETIC SITE 01665,101665,,SYNTHETIC COMPANY 01665,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,19,33690,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10667,SYNTHETIC SITE 01666,101666,,SYNTHETIC COMPANY 01666,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,23,42013,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10668,SYNTHETIC SITE 01667,101667,,SYNTHETIC COMPANY 01667,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,20,42160,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10669,SYNTHETIC SITE 01668,101668,,SYNTHETIC COMPANY 01668,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,40,83590,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10670,SYNTHETIC SITE 01669,101669,,SYNTHETIC COMPANY 01669,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,51,111533,1,0,2,0,3,14,0,5,0,0,0,0,0,,1/1/2025,2024
10671,SYNTHETIC SITE 01670,101670,,SYNTHETIC COMPANY 01670,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,24,58479,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10672,SYNTHETIC SITE 01671,101671,,SYNTHETIC COMPANY 01671,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,49,107908,1,0,1,3,2,7,12,6,0,0,0,0,0,,1/1/2025,2024
10673,SYNTHETIC SITE 01672,101672,,SYNTHETIC COMPANY 01672,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,62,100194,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10674,SYNTHETIC SITE 01673,101673,,SYNTHETIC COMPANY 01673,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,242,486414,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10675,SYNTHETIC SITE 01674,101674,,SYNTHETIC COMPANY 01674,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,116,173498,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10676,SYNTHETIC SITE 01675,101675,,SYNTHETIC COMPANY 01675,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,65,132166,1,0,2,1,2,14,4,5,0,0,0,0,0,,1/1/2025,2024
10677,SYNTHETIC SITE 01676,101676,,SYNTHETIC COMPANY 01676,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,21,55170,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10678,SYNTHETIC SITE 01677,101677,,SYNTHETIC COMPANY 01677,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,32,68739,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10679,SYNTHETIC SITE 01678,101678,,SYNTHETIC COMPANY 01678,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,208,356786,1,0,3,1,2,21,4,6,0,0,0,0,0,,1/1/2025,2024
10680,SYNTHETIC SITE 01679,101679,,SYNTHETIC COMPANY 01679,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,19,36019,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10681,SYNTHETIC SITE 01680,101680,,SYNTHETIC COMPANY 01680,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,118,215897,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10682,SYNTHETIC SITE 01681,101681,,SYNTHETIC COMPANY 01681,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,57,108412,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10683,SYNTHETIC SITE 01682,101682,,SYNTHETIC COMPANY 01682,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,18,27214,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10684,SYNTHETIC SITE 01683,101683,,SYNTHETIC COMPANY 01683,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,23,41650,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10685,SYNTHETIC SITE 01684,101684,,SYNTHETIC COMPANY 01684,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,17,27767,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10686,SYNTHETIC SITE 01685,101685,,SYNTHETIC COMPANY 01685,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,13,27512,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10687,SYNTHETIC SITE 01686,101686,,SYNTHETIC COMPANY 01686,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,161,330329,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10688,SYNTHETIC SITE 01687,101687,,SYNTHETIC COMPANY 01687,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,22,28008,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10689,SYNTHETIC SITE 01688,101688,,SYNTHETIC COMPANY 01688,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,34,54342,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10690,SYNTHETIC SITE 01689,101689,,SYNTHETIC COMPANY 01689,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,1398,2180710,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10691,SYNTHETIC SITE 01690,101690,,SYNTHETIC COMPANY 01690,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,43,46347,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10692,SYNTHETIC SITE 01691,101691,,SYNTHETIC COMPANY 01691,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,52,112923,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10693,SYNTHETIC SITE 01692,101692,,SYNTHETIC COMPANY 01692,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,51,105746,1,0,4,2,3,28,8,9,0,0,0,0,0,,1/1/2025,2024
10694,SYNTHETIC SITE 01693,101693,,SYNTHETIC COMPANY 01693,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,79,143873,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10695,SYNTHETIC SITE 01694,101694,,SYNTHETIC COMPANY 01694,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,34,57823,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10696,SYNTHETIC SITE 01695,101695,,SYNTHETIC COMPANY 01695,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,67,127213,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10697,SYNTHETIC SITE 01696,101696,,SYNTHETIC COMPANY 01696,1 Example Way,Nowhere,ZZ,00000,4451,2017,SYNTHETIC INDUSTRY,1,2,44,83665,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10698,SYNTHETIC SITE 01697,101697,,SYNTHETIC COMPANY 01697,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,92,188028,1,0,0,1,0,0,4,1,0,0,0,0,0,,1/1/2025,2024
10699,SYNTHETIC SITE 01698,101698,,SYNTHETIC COMPANY 01698,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,116,240353,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10700,SYNTHETIC SITE 01699,101699,,SYNTHETIC COMPANY 01699,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,294,541736,1,0,3,5,12,21,20,20,0,0,0,0,0,,1/1/2025,2024
10701,SYNTHETIC SITE 01700,101700,,SYNTHETIC COMPANY 01700,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,15,26076,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10702,SYNTHETIC SITE 01701,101701,,SYNTHETIC COMPANY 01701,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,78,129250,1,0,4,3,1,28,12,8,0,0,0,0,0,,1/1/2025,2024
10703,SYNTHETIC SITE 01702,101702,,SYNTHETIC COMPANY 01702,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,108,226498,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10704,SYNTHETIC SITE 01703,101703,,SYNTHETIC COMPANY 01703,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,61,117476,1,0,0,0,3,0,0,3,0,0,0,0,0,,1/1/2025,2024
10705,SYNTHETIC SITE 01704,101704,,SYNTHETIC COMPANY 01704,1 Example Way,Nowhere,ZZ,00000,3252,2017,SYNTHETIC INDUSTRY,1,2,79,141015,1,0,1,0,0,7,0,1,0,0,0,0,0,,1/1/2025,2024
10706,SYNTHETIC SITE 01705,101705,,SYNTHETIC COMPANY 01705,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,13,18627,1,0,1,1,0,7,4,2,0,0,0,0,0,,1/1/2025,2024
10707,SYNTHETIC SITE 01706,101706,,SYNTHETIC COMPANY 01706,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,85,177343,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10708,SYNTHETIC SITE 01707,101707,,SYNTHETIC COMPANY 01707,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,108,187487,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10709,SYNTHETIC SITE 01708,101708,,SYNTHETIC COMPANY 01708,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,4,6541,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10710,SYNTHETIC SITE 01709,101709,,SYNTHETIC COMPANY 01709,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,54,107644,1,0,2,4,1,14,16,7,0,0,0,0,0,,1/1/2025,2024
10711,SYNTHETIC SITE 01710,101710,,SYNTHETIC COMPANY 01710,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,29,47952,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10712,SYNTHETIC SITE 01711,101711,,SYNTHETIC COMPANY 01711,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,55,100656,1,0,0,0,1,0,0,1,0,0,0,0,0,,1/1/2025,2024
10713,SYNTHETIC SITE 01712,101712,,SYNTHETIC COMPANY 01712,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,23,43170,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10714,SYNTHETIC SITE 01713,101713,,SYNTHETIC COMPANY 01713,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,85,162534,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10715,SYNTHETIC SITE 01714,101714,,SYNTHETIC COMPANY 01714,1 Example Way,Nowhere,ZZ,00000,6221,2017,SYNTHETIC INDUSTRY,1,2,68,158047,1,0,1,2,3,7,8,6,0,0,0,0,0,,1/1/2025,2024
10716,SYNTHETIC SITE 01715,101715,,SYNTHETIC COMPANY 01715,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,30,49209,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10717,SYNTHETIC SITE 01716,101716,,SYNTHETIC COMPANY 01716,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,154,304150,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10718,SYNTHETIC SITE 01717,101717,,SYNTHETIC COMPANY 01717,1 Example Way,Nowhere,ZZ,00000,3251,2017,SYNTHETIC INDUSTRY,1,2,220,353914,1,0,0,2,3,0,8,5,0,0,0,0,0,,1/1/2025,2024
10719,SYNTHETIC SITE 01718,101718,,SYNTHETIC COMPANY 01718,1 Example Way,Nowhere,ZZ,00000,3328,2017,SYNTHETIC INDUSTRY,1,2,16,31079,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10720,SYNTHETIC SITE 01719,101719,,SYNTHETIC COMPANY 01719,1 Example Way,Nowhere,ZZ,00000,4841,2017,SYNTHETIC INDUSTRY,1,2,67,122643,2,0,0,0,0,0,0,0,0,0,0,0,0,,1/1/2025,2024
10721,SYNTHETIC SITE 01720,101720,,SYNTHETIC COMPANY 01720,1 Example Way,Nowhere,ZZ,00000,3115,2017,SYNTHETIC INDUSTRY,1,2,69,88369,1,0,2,1,4,14,4,7,0,0,0,0,0,,1/1/2025,2024
10722,SYNTHETIC SITE 01721,101721,,SYNTHETIC COMPANY 01721,1 Example Way,Nowhere,ZZ,00000,2361,2017,SYNTHETIC INDUSTRY,1,2,252,433633,1,0,3,1,5,21,4,9,0,0,0,0,0,,1/1/2025,2024
